CRN,Course Subject,Course Number,Course Title,Course Section,Average Grade
51395,MUS,507,Sem in Music Comp and Theory,B,N/A
62750,MUS,508,Grad. Jazz Improv. II,A,N/A
34775,MUS,512,Fdns/Methods of Musicology II,A,N/A
61283,MUS,514,Musicology and Pedagogy,A,N/A
54983,MUS,519,Analytical Methods: Musicology,A,N/A
63827,MUS,520,Soc Theory in Ethnomusicology,A,N/A
46456,MUS,521,Hist Studies in 20thC Music,A,N/A
34782,MUS,523,Seminar in Musicology,A,N/A
43887,MUS,527,Classical Performance Practice,A,3.92
34791,MUS,528,Res & Bibliography in Music,A1,N/A
41604,MUS,528,Res & Bibliography in Music,A2,N/A
58558,MUS,528,Res & Bibliography in Music,B1,N/A
61071,MUS,528,Res & Bibliography in Music,B2,N/A
62227,MUS,529,Transformative Music Education,A,N/A
63808,MUS,533,Research in Music Education,A,N/A
57259,MUS,540,Graduate Wind Band Conducting,A,N/A
34926,MUS,544,Doctoral Sem in Music Educ,A,N/A
43934,MUS,549,Advanced Jazz Harmony II,A,N/A
34794,MUS,554,Wind Band Lit & Hist 1,A,N/A
34798,MUS,557,Piano Literature,A,N/A
34801,MUS,558,Vocal Literature,A,N/A
34803,MUS,559,Organ Literature,A,N/A
34805,MUS,560,Harp Literature,A10,N/A
34809,MUS,561,Clarinet Literature,A2,N/A
34812,MUS,561,Bassoon Literature,A4,N/A
34814,MUS,561,Saxophone Literature,A5,N/A
34822,MUS,561,Trombone Literature,B4,N/A
34824,MUS,562,Percussion Instruments Lit,A,N/A
34827,MUS,563,Hist of Voc Ens and Chor Music,A,N/A
34829,MUS,564,Choral Conducting Project,A,N/A
34830,MUS,565,Adv Choral Perform Techniques,A,N/A
47565,MUS,566,Graduate Jazz Double Bass,DB1,N/A
47572,MUS,566,Graduate Jazz Guitar,GUI,N/A
47571,MUS,566,Graduate Jazz Percussion,PER,N/A
47562,MUS,566,Graduate Jazz Piano,PN1,N/A
47566,MUS,566,Graduate Jazz Saxophone,SX,N/A
47567,MUS,566,Graduate Jazz Saxophone,SX1,N/A
47570,MUS,566,Graduate Jazz Trombone,TRB,N/A
47569,MUS,566,Graduate Jazz Trumpet,TRT,N/A
64325,MUS,566,Graduate Applied Jazz Instruc,VO1,N/A
34833,MUS,571,Practicum in Piano Tchg Adults,A,N/A
57261,MUS,573,Doctoral Wind Band Conducting,A,N/A
48922,MUS,575,Jazz Arranging IV,A,N/A
34836,MUS,577,Advanced Accompanying,ADH,N/A
48144,MUS,577,Advanced Accompanying,AJG,N/A
34838,MUS,579,Graduate Level Harpischord,A,N/A
34839,MUS,580,Graduate Level Piano,A,N/A
34840,MUS,580,Graduate Level Piano,C,N/A
34842,MUS,580,Graduate Level Piano,E,N/A
34846,MUS,581,Graduate Level Voice,A,N/A
34848,MUS,581,Graduate Level Voice,B,N/A
34849,MUS,581,Graduate Level Voice,C,N/A
34851,MUS,581,Graduate Level Voice,D,N/A
34853,MUS,581,Graduate Level Voice,E,N/A
34854,MUS,581,Graduate Level Voice,F,N/A
34856,MUS,581,Graduate Level Voice,G,N/A
51403,MUS,581,Graduate Level Voice,H,N/A
34857,MUS,582,Graduate Level Organ,A,N/A
34859,MUS,583,Graduate Level Violin,A,N/A
34862,MUS,583,Graduate Level Violin,C,N/A
34863,MUS,583,Graduate Level Violin,D,N/A
34864,MUS,584,Graduate Level Viola,A,N/A
34880,MUS,584,Graduate Level Viola,B,N/A
34882,MUS,585,Graduate Level Cello,A,N/A
34885,MUS,585,Graduate Level Cello,B,N/A
34886,MUS,586,Graduate Level Double Bass,A,N/A
34891,MUS,587,Graduate Level Harp,A,N/A
34894,MUS,588,Graduate Level Flute,A,N/A
34897,MUS,589,Graduate Level Clarinet,A,N/A
34898,MUS,590,Graduate Level Oboe,A,N/A
34901,MUS,591,Graduate Level Bassoon,A,N/A
34917,MUS,592,Graduate Level Saxophone,A,N/A
34902,MUS,593,Graduate Level Trumpet,A,N/A
34905,MUS,593,Graduate Level Trumpet,B,N/A
34907,MUS,594,Graduate Level Horn,A,N/A
34908,MUS,595,Graduate Level Trombone,A,N/A
43942,MUS,595,Graduate Level Trombone,B,N/A
48147,MUS,595,Graduate Level Trombone,BTE,N/A
34911,MUS,596,Graduate Level Euphonium,A,N/A
34914,MUS,597,Graduate Level Tuba,A,N/A
34924,MUS,598,Graduate Level Percussion,B,N/A
56970,MUSE,250,The World Through Museums,1,3.68
54651,MUSE,389,Organizatl Behavior of Museums,1,N/A
52570,MUSE,420,Collections Management,1G1,N/A
52566,MUSE,420,Collections Management,1U,N/A
54653,MUSE,589,Organizatl Behavior of Museums,1,N/A
34624,NPRE,101,Introduction to Energy Sources,A,3.08
34625,NPRE,101,Introduction to Energy Sources,AY1,N/A
34684,NPRE,199,Undergraduate Seminar,A,3.71
34695,NPRE,247,Modeling Nuclear Energy System,C,3
34697,NPRE,402,Nuclear Power Engineering,D3,3.56
34715,NPRE,421,Plasma and Fusion Science,L,2.37
34725,NPRE,441,Radiation Protection,E,3.1
48424,NPRE,442,Radioactive Waste Management,A,3.46
34729,NPRE,447,Radiation Interact w/Matter II,D,3.26
34751,NPRE,451,NPRE Laboratory,AE1,2.86
34761,NPRE,455,Neutron Diffusion & Transport,N,2.6
34764,NPRE,458,Design in NPRE,A,N/A
53124,NPRE,470,Fuel Cells & Hydrogen Sources,A,3.43
53126,NPRE,475,Wind Power Systems,UG,3.83
34770,NPRE,480,Energy and Security,AE1,3.46
34783,NPRE,483,Seminar on Security,A,N/A
60937,NPRE,498,Decontamination & Decommission,DD1,N/A
63972,NPRE,498,Energy Storage & Conveyance,ESU,N/A
63909,NPRE,498,Fund Plasma Matls Interactions,PMI,N/A
62398,NPRE,498,Probabilistic Risk Assessment,PR1,3.7
34799,NPRE,521,Interact of Radiation w/Matter,A,N/A
39059,NPRE,531,Nuclear Materials,D,N/A
64436,NPRE,598,Arms Control Verification,ACV,N/A
63900,NPRE,598,Computational Multi-Phase Flow,MPF,N/A
63910,NPRE,598,Fund Plasma Matls Interactions,PMI,3.91
60210,NRES,101,Wildlife Conserv 21st Century,A,3.34
35004,NRES,102,Introduction to NRES,ONL,3.09
34993,NRES,201,Introductory Soils,AL1,2.6
59153,NRES,285,Chainsaw Safety & Felling Tech,CST,N/A
59157,NRES,285,Environmental Ed Field Exper,EEF,N/A
41647,NRES,285,Soil Judging Field Experience,SJC,N/A
48787,NRES,285,Wetland Bird Ecology & Mangmnt,WBE,N/A
46855,NRES,285,Wildlife Field Techniques,WFT,N/A
41122,NRES,287,Environment and Society,AL1,3.55
44442,NRES,407,Wildlife Population Ecology,AL1,3
35125,NRES,421,Quantitative Methods in NRES,AE1,3.2
55915,NRES,455,Adv GIS for Nat Res Planning,ONL,N/A
55732,NRES,455,Adv GIS for Nat Res Planning,XM,N/A
46996,NRES,456,Integrative Ecosystem Mgmt,A,2.99
35177,NRES,474,Soil and Water Conservation,AL1,3.29
55916,NRES,488,Soil Fertility and Fertilizers,L1,3.05
35208,NRES,490,Surface Water System Chemistry,ONL,N/A
45549,NRES,490,Surface Water System Chemistry,XM,N/A
52459,NRES,499,Wetland Bird Ecology & Mangmnt,WBE,N/A
59163,NRES,502,Research Methods in NRES,XM,3.32
58004,NRES,503,Capstone Research Project,PH,N/A
60783,NRES,511,Principles of Applied Ecology,XM,3.16
64391,NRES,512,Discussions Wildlife Ecology,WE,N/A
35373,NRES,572,Chemistry of Soil Fertility,A,N/A
64392,NRES,598,Quant Techniques-Fish&Wildlife,QTF,N/A
52208,NRES,598,Atmospheric Pollution & Societ,XM,N/A
34584,NS,102,Sea Power and Maritime Affairs,B,N/A
44006,NS,203,Leadership and Management,A,N/A
46710,NS,306,Naval Weapons Systems,A,N/A
61256,NS,307,Navigation/Naval Operations II,LMH,N/A
59410,NS,321,Evolution of Warfare,CEB,N/A
49993,NUTR,510,Intro to Nutr Sci for Ind Appl,C,3.6
35382,NUTR,511,Regulation of Metabolism,AL1,N/A
35400,NUTR,561,Cardiovascular Disease & NUTR,A,N/A
49870,PATH,433,Virology & Viral Pathogenesis,LEC,3.07
63897,PATH,494,One Health India Study Abroad,MOR,N/A
60102,PATH,527,Parasitology/Epidemiology Sem,A,N/A
63537,PATH,542,Ocular Pathology,A,N/A
44081,PATH,545,Vet Diagnostic Path 1,A,N/A
44083,PATH,547,Pathology Seminar,1,N/A
59698,PATH,549,Gross Pathology,G,N/A
44086,PATH,551,Interpretive Cytopathology,AL1,N/A
58478,PATH,552,Diagnostic Cytology,A,N/A
44087,PATH,556,Exotic/Wild Animal Diag Path 1,A,N/A
44088,PATH,557,Exotic/Wild Animal Diag Path 2,A,N/A
44089,PATH,558,Exotic/Wild Animal Path Sem,A,N/A
44090,PATH,559,Surgical Pathology,A,N/A
44091,PATH,560,Spatial Epidemiology,A,N/A
58130,PATH,592,PATH Journal Club,JC,N/A
62661,PATH,645,Outbreak Investigation,E,N/A
49063,PERS,202,Elementary Persian II,AE1,N/A
50370,PERS,404,Intermediate Persian II,A1,N/A
63336,PERS,454,Advanced Persian II,B,N/A
49928,PHIL,100,Intro to Philosophy-ACP,AD1,2.95
49929,PHIL,100,Intro to Philosophy-ACP,AD2,2.83
49930,PHIL,100,Intro to Philosophy-ACP,AD3,N/A
51951,PHIL,100,Intro to Philosophy-ACP,AD5,N/A
43843,PHIL,101,Introduction to Philosophy,A,3.62
54422,PHIL,101,Introduction to Philosophy,A2,3.64
35404,PHIL,101,Introduction to Philosophy,AD1,N/A
35405,PHIL,101,Introduction to Philosophy,AD2,3.06
64136,PHIL,102,Logic and Reasoning,8W,2.56
39123,PHIL,102,Logic and Reasoning,AD1,2.66
39124,PHIL,102,Logic and Reasoning,AD2,2.79
49956,PHIL,102,Logic and Reasoning,BD3,2.89
49958,PHIL,102,Logic and Reasoning,BD4,2.96
35441,PHIL,103,Logic and Reasoning QR II,AD3,2.88
35442,PHIL,103,Logic and Reasoning QR II,AD4,3.63
43084,PHIL,104,Intro to Ethics-ACP,AD1,3.43
43088,PHIL,104,Intro to Ethics-ACP,AD2,3.13
43090,PHIL,104,Intro to Ethics-ACP,AD3,N/A
43092,PHIL,104,Intro to Ethics-ACP,AD4,N/A
35449,PHIL,105,Introduction to Ethics,E,3.48
39132,PHIL,105,Introduction to Ethics,G,2.54
35451,PHIL,105,Introduction to Ethics,U1,2.85
35446,PHIL,105,Introduction to Ethics,X,N/A
63765,PHIL,107,Intro to Political Philosophy,AD2,N/A
35461,PHIL,202,Symbolic Logic,C,N/A
35463,PHIL,203,Ancient Philosophy,N,3.07
35464,PHIL,206,Early Modern Philosophy,X,2.82
44103,PHIL,210,Ethics,A,3.25
62601,PHIL,210,Ethics,B,3.29
35465,PHIL,214,Biomedical Ethics,AD1,N/A
35466,PHIL,214,Biomedical Ethics,AD2,N/A
43033,PHIL,250,Conceptions of Human Nature,A,2.96
39159,PHIL,410,Classical Ancient Philosophers,U3,N/A
57120,PHIL,412,Classical Modern Philosophers,U1,N/A
51549,PHIL,421,Ethical Theories,G1,N/A
35512,PHIL,425,Philosophy of Mind,U1,3.01
45791,PHIL,426,Metaphysics,U3,N/A
58480,PHIL,429,Value Theory,U1,N/A
43038,PHIL,430,Theory of Knowledge,U1,N/A
35548,PHIL,436,Phil of Law and of the State,U3,3.21
45796,PHIL,454,Advanced Symbolic Logic,U3,N/A
63769,PHIL,501,Seminar History of Philosophy,SW,N/A
63767,PHIL,511,Seminar Ethical Theory,1NB,N/A
48977,PHYS,100,Thinking About Physics,A,2.96
35570,PHYS,101,College Physics: Mech & Heat,A1,2.58
35571,PHYS,101,College Physics: Mech & Heat,A2,2.88
35773,PHYS,102,College Physics: E&M & Modern,A1,2.75
35774,PHYS,102,College Physics: E&M & Modern,A2,2.82
38535,PHYS,123,Physics Made Easy,A,N/A
39193,PHYS,150,Physics of Societal Issues,A,3.13
35801,PHYS,211,University Physics: Mechanics,A1,2.82
56097,PHYS,211,University Physics: Mechanics,A11,N/A
35802,PHYS,211,University Physics: Mechanics,A2,2.83
56098,PHYS,211,University Physics: Mechanics,A22,N/A
35803,PHYS,211,University Physics: Mechanics,A3,2.8
56099,PHYS,211,University Physics: Mechanics,A33,N/A
35804,PHYS,211,University Physics: Mechanics,A4,2.67
56100,PHYS,211,University Physics: Mechanics,A44,N/A
38029,PHYS,212,University Physics: Elec & Mag,A1,3.14
59452,PHYS,212,University Physics: Elec & Mag,A11,N/A
38032,PHYS,212,University Physics: Elec & Mag,A2,3.02
52875,PHYS,212,University Physics: Elec & Mag,A3,2.99
38132,PHYS,213,Univ Physics: Thermal Physics,A1,3.03
38135,PHYS,213,Univ Physics: Thermal Physics,A2,3.09
38138,PHYS,213,Univ Physics: Thermal Physics,A3,3.01
38329,PHYS,214,Univ Physics: Quantum Physics,A1,3.16
38330,PHYS,214,Univ Physics: Quantum Physics,A2,3.12
38331,PHYS,214,Univ Physics: Quantum Physics,A3,3.01
53717,PHYS,221,Enrichment Mechanics,M1,N/A
53718,PHYS,221,Enrichment Mechanics,M2,N/A
53719,PHYS,221,Enrichment Mechanics,M3,N/A
53720,PHYS,221,Enrichment Mechanics,M4,N/A
53724,PHYS,225,Relativity & Math Applications,A,2.63
38668,PHYS,280,Nuclear Weapons & Arms Control,A,3.67
38566,PHYS,325,Classical Mechanics I,A,3.03
38582,PHYS,326,Classical Mechanics II,A,2.97
64656,PHYS,326,Classical Mechanics II,A11,N/A
38571,PHYS,401,Classical Physics Lab,A,3.23
46820,PHYS,403,Modern Experimental Physics,A,3.9
56676,PHYS,406,Acoustical Physics of Music,A,3.83
38575,PHYS,419,"Space, Time, and Matter-ACP",A,2.94
43171,PHYS,420,"Space, Time, and Matter",A,N/A
36679,PHYS,427,Thermal & Statistical Physics,A,2.58
38588,PHYS,435,Electromagnetic Fields I,A,3.44
38593,PHYS,436,Electromagnetic Fields II,A,3.11
36729,PHYS,470,Subatomic Physics,A,3.52
36737,PHYS,486,Quantum Physics I,A,3.15
36752,PHYS,487,Quantum Physics II,A,3.45
43749,PHYS,496,Intro to Physics Research,A,3.88
64138,PHYS,498,Special Topics in Physics,ART,3.94
36782,PHYS,504,Statistical Physics,A,3.64
49905,PHYS,509,Mathematical Physics II,A,N/A
53201,PHYS,513,Quantum Optics & Information,A,3.69
36773,PHYS,516,General Relativity II,A,N/A
36787,PHYS,560,Condensed Matter Physics I,A,3.53
44743,PHYS,575,Particle Physics I,A,N/A
36784,PHYS,581,Quantum Mechanics II,A,3.57
36786,PHYS,583,Advanced Field Theory,A,N/A
60586,PHYS,598,Special Topics in Physics,BP,N/A
58646,PHYS,598,Communicating Physics Research,PEN,N/A
52571,PHYS,598,Topologcl Phases in Quantum CM,TPH,N/A
37737,PLPA,200,"Plants, Pathogens, and People",A,3.25
37766,PLPA,204,Introductory Plant Pathology,AL1,3.41
48290,PLPA,509,Mol Bio of Microbe-Plant Inter,A,N/A
47798,POL,102,Elementary Polish II,C,N/A
37944,POL,202,Second Yr Polish II,E,N/A
50056,PORT,200,Advanced Grammar,G,N/A
62071,PORT,201,Intensive Beginning Portuguese,C,N/A
62072,PORT,201,Intensive Beginning Portuguese,D,N/A
62073,PORT,201,Intensive Beginning Portuguese,H,N/A
62074,PORT,202,Intensive Intermed. Portuguese,D,N/A
62075,PORT,202,Intensive Intermed. Portuguese,X,N/A
57219,PORT,320,Readings in Portuguese,I,N/A
38312,PORT,404,Luso-Brazilian Culture,GG4,N/A
44411,PORT,406,Brazilian Film,E,N/A
25627,PORT,595,Special Topics Port & Braz Lit,GG,N/A
37971,PS,100,Intro to Political Science,AL1,3.04
38750,PS,100,Intro to Political Science,D,2.65
37966,PS,100,Intro to Political Science,E,2.73
45114,PS,101,Intro to US Gov & Pol,C,2.63
56042,PS,101,Intro to US Gov & Pol,OL1,N/A
56103,PS,101,Intro to US Gov & Pol,ONL,3.55
38128,PS,101,Intro to US Gov & Pol,TRA,N/A
38129,PS,199,Civic Careers,B,N/A
43731,PS,199,Survey Methods in PS,E,N/A
46746,PS,199,Undergraduate Open Seminar,WA,N/A
38130,PS,202,Religion & Politics in the US,TR1,2.82
46278,PS,220,Intro to Public Policy,FM2,2.71
63721,PS,224,Politics of the National Parks,A,3.45
49000,PS,230,Intro to Pol Research,AD1,N/A
49001,PS,230,Intro to Pol Research,AD2,3.57
56992,PS,231,Strategic Models,A,3.01
38139,PS,240,Intro to Comp Politics,AD6,2.68
38140,PS,240,Intro to Comp Politics,AD7,2.74
43219,PS,241,Comp Politics in Dev Nations,BL1,3.25
48079,PS,243,Pan Africanism,A,N/A
48064,PS,270,Intro to Political Theory,LEC,3.1
55771,PS,272,Women and Politics,A,3.12
44423,PS,280,Intro to Intl Relations,C,3.73
39194,PS,280,Intro to Intl Relations,TL1,2.7
43688,PS,281,Intro to Intl Relations-ACP,B,3.38
38199,PS,282,Governing Globalization,AL1,3.27
44482,PS,283,Intro to Intl Security,AD6,2.83
60207,PS,283,Intro to Intl Security,B,3.14
64492,PS,300,Eastern Europe &EU Integration,A3,N/A
55401,PS,300,Comp Communist Regimes,CL,N/A
55049,PS,300,Judicial Politics,D,3.24
57684,PS,300,Latino/as and Public Policy,DG,N/A
55118,PS,300,World War I & IR Theory,V,3.33
55783,PS,300,Terrorism,W,3.33
55121,PS,300,Pol of Intl Treaties,XD,N/A
38225,PS,301,The US Constitution I,E,3.03
61878,PS,302,The US Constitution II,A,3.15
46610,PS,313,Congress and Foreign Policy,A,N/A
54820,PS,318,Interests Grps & Soc Movements,A,3.65
47352,PS,321,Principles of Public Policy,WA,N/A
39980,PS,322,Law and Public Policy,A,2.95
61782,PS,345,Gov & Pol of SE Asia,A,3.42
38252,PS,376,American Political Theory,SS2,2.89
38240,PS,386,International Law,A,2.98
38238,PS,391,Soviet & Post-Sov Foreign Pol,A,3.44
63318,PS,392,Intl Organizations&Regionalism,A,2.7
25855,PS,491,Internship,M,N/A
25974,PS,491,Internship,MH1,N/A
49320,PS,491,Internship,WA,N/A
64573,PS,492,UG Research Assistance,AK1,N/A
59366,PS,492,UG Research Assistance,JV,N/A
64574,PS,492,UG Research Assistance,XD1,N/A
58905,PS,494,Junior Honors Seminar,JH,N/A
39979,PS,519,Topics in American Politics,A,N/A
39238,PS,522,Research Design and Techniques,JK,N/A
53004,PS,540,Proseminar Comp Politics I,A,N/A
38258,PS,549,Latin American Politics,A,N/A
57017,PS,586,Prosem Intl Relations II,A,N/A
41863,PS,590,Research in Selected Topics,ITV,N/A
63743,PS,590,Politics Workshop,PW,N/A
53834,PSM,502,PSM Industry Seminar II,A,N/A
37007,PSYC,100,Intro Psych,B1,2.52
37009,PSYC,100,Intro Psych,C1,3.02
40739,PSYC,100,Intro Psych,C4,3.19
37010,PSYC,100,Intro Psych,D1,3.17
40738,PSYC,100,Intro Psych,D4,2.67
37011,PSYC,100,Intro Psych,E1,3.05
40736,PSYC,100,Intro Psych,E4,N/A
37012,PSYC,100,Intro Psych,F1,2.67
48857,PSYC,100,Intro Psych,F4,2.46
37013,PSYC,100,Intro Psych,G1,2.98
37014,PSYC,100,Intro Psych,G4,3.11
40737,PSYC,100,Intro Psych,H4,2.54
37016,PSYC,100,Intro Psych,J1,N/A
37017,PSYC,100,Intro Psych,K1,2.78
37018,PSYC,100,Intro Psych,L1,3.1
37019,PSYC,100,Intro Psych,M1,3.06
37020,PSYC,100,Intro Psych,N1,2.88
37006,PSYC,100,Intro Psych,N4,2.76
37021,PSYC,100,Intro Psych,P1,2.76
45067,PSYC,100,Intro Psych,P4,N/A
37022,PSYC,100,Intro Psych,X,2.95
47908,PSYC,105,Psych Introduction,TR,N/A
52385,PSYC,199,Is Humanity Doomed or Thriving,GEN,N/A
37034,PSYC,201,Intro to Social Psych,A,2.99
37035,PSYC,201,Intro to Social Psych,B,2.73
37036,PSYC,201,Intro to Social Psych,C,3.01
37037,PSYC,201,Intro to Social Psych,D,2.92
37041,PSYC,201,Intro to Social Psych,E,3.12
40680,PSYC,201,Intro to Social Psych,F,2.95
37039,PSYC,201,Intro to Social Psych,G,2.81
37040,PSYC,201,Intro to Social Psych,H,3.17
37032,PSYC,201,Intro to Social Psych,I,N/A
37033,PSYC,201,Intro to Social Psych,J,3.08
37038,PSYC,201,Intro to Social Psych,K,2.92
40681,PSYC,201,Intro to Social Psych,L,2.73
53715,PSYC,204,Intro to Brain and Cognition,A,3.23
37042,PSYC,210,Behavioral Neuroscience,A,2.77
37050,PSYC,216,Child Psych,A,3.15
37056,PSYC,216,Child Psych,U1,3.3
50789,PSYC,220,Images of Mind,A,2.58
37061,PSYC,224,Cognitive Psych,A,2.8
37062,PSYC,230,Perception & Sensory Processes,A,3.23
37183,PSYC,235,Intro to Statistics,CL1,3.3
37215,PSYC,238,Abnormal Psych,A,3.25
37216,PSYC,238,Abnormal Psych,B,3.35
37213,PSYC,238,Abnormal Psych,C,3.44
37214,PSYC,238,Abnormal Psych,D,3.21
43575,PSYC,238,Abnormal Psych,E,N/A
47326,PSYC,238,Abnormal Psych,F,3.23
37217,PSYC,238,Abnormal Psych,G,3.39
37218,PSYC,238,Abnormal Psych,H,3.48
37219,PSYC,238,Abnormal Psych,I,N/A
37220,PSYC,238,Abnormal Psych,J,3.25
37221,PSYC,239,Community Psych,A,3.59
37222,PSYC,245,Industrial Org Psych,A,3.08
39799,PSYC,248,Learning and Memory,A,2.53
37224,PSYC,250,Psych of Personality,I,3.12
39583,PSYC,301,Psychological Statistics,AL1,N/A
38735,PSYC,311,Behavioral Neuroscience Lab,A,N/A
38736,PSYC,311,Behavioral Neuroscience Lab,B,N/A
38737,PSYC,311,Behavioral Neuroscience Lab,C,N/A
38738,PSYC,311,Behavioral Neuroscience Lab,D,N/A
38739,PSYC,311,Behavioral Neuroscience Lab,E,N/A
43429,PSYC,318,Psych of the Infant,A,3.17
51497,PSYC,324,Developmental Psychopathology,A,2.86
39546,PSYC,331,Cognitive Psych Lab,AL1,N/A
37292,PSYC,332,Social Psych Methods Lab,AL1,3.53
37334,PSYC,341,Child Abuse Prevention Project,CAP,N/A
37338,PSYC,341,Cunningham Children's Home INT,CCH,N/A
37336,PSYC,341,CounselCenterParaProfessional,CCP,N/A
37370,PSYC,350,Personality Lab,AL1,3.73
37372,PSYC,353,Social Cognition,A,3.24
39542,PSYC,361,The Psychology of Aging,A,2.83
37414,PSYC,363,Developmental Child Psych Lab,AL1,3.64
50803,PSYC,396,Psychology of Gender,CS,3.31
48453,PSYC,396,"Emotion, Cognition & The Brain",FD,3.75
51874,PSYC,396,Internship Experience,INT,N/A
50862,PSYC,396,Psy of Religion & Spirituality,NT,3.47
37238,PSYC,398,Junior Honors Seminar,A,N/A
39534,PSYC,404,Cognitive Neuroscience,AU3,3.49
50700,PSYC,407,Statistical Methods II,AL,3.86
37242,PSYC,407,Statistical Methods II,BL,N/A
43442,PSYC,413,Psychopharmacology,AU3,2.86
37249,PSYC,414,"Brain, Learning, and Memory",U3,3.19
60001,PSYC,425,Psych of Language,UG3,N/A
63750,PSYC,437,Functional Neuroimaging Lab,SL,N/A
39610,PSYC,450,Cognitive Psychophysiology,UG3,N/A
39536,PSYC,455,Organizational Psych,AU3,3.05
37417,PSYC,465,Personality and Soc Dev,AU3,3.3
54512,PSYC,489,Neural Network Modeling Lab,UG3,N/A
55514,PSYC,492,Capstone Undergrad Research,A,N/A
37462,PSYC,496,IntroCounselingParaprofessProg,CCP,N/A
39620,PSYC,496,FacilitatingIntergroupDialogue,ID4,N/A
45975,PSYC,496,Behavior Genetics,JD3,3.92
63199,PSYC,499,Senior Honors Seminar II,A,N/A
39612,PSYC,510,Advances in Psychobiology,A,N/A
39611,PSYC,518,Exp Psych Human Learn,A,N/A
51564,PSYC,524,Dev Psycholinguistics,A,N/A
37549,PSYC,526,LanguageProductionSpeechErrors,A,N/A
56408,PSYC,533,Intern in Ind Org Psych,A,N/A
48114,PSYC,534,Models of Decision and Choice,A,N/A
39627,PSYC,545,Intro to Clin-Comm Psych IV,A,N/A
45885,PSYC,551,Theory in Social Psychology,A,N/A
63370,PSYC,563,ResearchMethods:Clin/CommPsych,A,N/A
37639,PSYC,567,Personality Assessment,A,N/A
56263,PSYC,570,Prin and Meth of Tchg Psych,DA,N/A
62220,PSYC,573,Clin/Comm: History & Systems,A,N/A
54710,PSYC,576,Clinical/Community: Biological,A,N/A
54712,PSYC,578,Clinical/Community:Development,A,N/A
54713,PSYC,579,Clinical/Community: Social,A,N/A
52860,PSYC,593,Current Topics in Dev Psyc,AC,N/A
37657,PSYC,593,Human Cog & Brain Plasticity,AK,N/A
47522,PSYC,593,Distraction,AL1,N/A
63701,PSYC,593,Eye Movements,DI2,N/A
48578,PSYC,593,Research and Analysis Skills,DS2,N/A
37761,PSYC,593,Dev Social Neuroscience,ET,N/A
52683,PSYC,593,Topics in Affective Neurosci,FLD,N/A
37745,PSYC,593,Analysis of Your Messy Data,JR,N/A
43894,PSYC,593,Functional Neuroimaging Lab,SL,N/A
54609,PSYC,593,Behavior Medicine,TS,N/A
39459,REES,201,Introduction to Eastern Europe,B,N/A
55763,REES,296,The Human Experience,A,N/A
41517,REES,496,"GenTech, SocNet, Re-Image Race",RE,N/A
47161,REES,596,"GenTech, SocNet, Re-Image Race",RE,N/A
37843,REHB,330,Disability in American Society,A,3.66
64478,REHB,330,Disability in American Society,LR1,2.57
37850,REHB,435,Work and Disability,A,3.85
32874,RHET,102,Principles of Research,D,N/A
32878,RHET,102,Principles of Research,E,N/A
32884,RHET,102,Principles of Research,M,N/A
32891,RHET,102,Principles of Research,Q,N/A
32871,RHET,102,Principles of Research,S,N/A
32877,RHET,102,Principles of Research,X,N/A
32913,RHET,105,Writing and Research,A1,N/A
33382,RHET,105,Writing and Research,A2,N/A
58798,RHET,105,Writing and Research,A3,N/A
32923,RHET,105,Writing and Research,B1,N/A
43466,RHET,105,Writing and Research,B2,N/A
39340,RHET,105,Writing and Research,B3,N/A
32918,RHET,105,Writing and Research,B4,N/A
43441,RHET,105,Writing and Research,B5,N/A
33386,RHET,105,Writing and Research,B6,N/A
51853,RHET,105,Writing and Research,B7,N/A
32932,RHET,105,Writing and Research,C1,N/A
32948,RHET,105,Writing and Research,C2,N/A
32951,RHET,105,Writing and Research,C3,N/A
39345,RHET,105,Writing and Research,C4,N/A
33416,RHET,105,Writing and Research,C5,N/A
51855,RHET,105,Writing and Research,C6,N/A
51854,RHET,105,Writing and Research,C7,N/A
33266,RHET,105,Writing and Research,D1,N/A
33268,RHET,105,Writing and Research,D2,N/A
33269,RHET,105,Writing and Research,D3,N/A
33271,RHET,105,Writing and Research,D4,N/A
33272,RHET,105,Writing and Research,D5,N/A
33436,RHET,105,Writing and Research,D6,N/A
39342,RHET,105,Writing and Research,D7,N/A
32920,RHET,105,Writing and Research,D8,N/A
33287,RHET,105,Writing and Research,E1,N/A
33291,RHET,105,Writing and Research,E2,N/A
33297,RHET,105,Writing and Research,E3,N/A
33438,RHET,105,Writing and Research,E4,N/A
43461,RHET,105,Writing and Research,E5,N/A
33425,RHET,105,Writing and Research,E6,N/A
58796,RHET,105,Writing and Research,E7,N/A
33335,RHET,105,Writing and Research,F1,N/A
33337,RHET,105,Writing and Research,F2,N/A
33338,RHET,105,Writing and Research,F3,N/A
33374,RHET,105,Writing and Research,F4,N/A
39344,RHET,105,Writing and Research,F5,N/A
58799,RHET,105,Writing and Research,F6,N/A
33375,RHET,105,Writing and Research,G1,N/A
33376,RHET,105,Writing and Research,G2,N/A
39346,RHET,105,Writing and Research,G3,N/A
33414,RHET,105,Writing and Research,G4,N/A
53930,RHET,105,Writing and Research,G5,N/A
33280,RHET,105,Writing and Research,GC,N/A
33377,RHET,105,Writing and Research,L1,N/A
43482,RHET,105,Writing and Research,L2,N/A
32928,RHET,105,Writing and Research,L3,N/A
